Area Code,Area,Year,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",Coefficient of human inequality,Difference from HDI value (%),Expected Years of Schooling (years),"Expected Years of Schooling, female (years)","Expected Years of Schooling, male (years)",Gender Development Index (value),Gender Inequality Index (value),"Gross National Income Per Capita, female (2017 PPP$)","Gross National Income Per Capita, male (2017 PPP$)",Gross National Income Per Capita (2017 PPP$),Human Development Index (value),HDI female,HDI male,Inequality-adjusted Human Development Index (value),Inequality in eduation,Inequality in income,Inequality in life expectancy,Life Expectancy at Birth (years),"Life Expectancy at Birth, female (years)","Life Expectancy at Birth, male (years)","Labour force participation rate, female (% ages 15 and older)","Labour force participation rate, male (% ages 15 and older)",Overall loss (%),Material footprint per capita (tonnes),"Maternal Mortality Ratio (deaths per 100,000 live births)",Mean Years of Schooling (years),"Mean Years of Schooling, female (years)","Mean Years of Schooling, male (years)",Planetary pressures–adjusted Human Development Index (value),"Population, total (millions)","Share of seats in parliament, female (% held by women)","Share of seats in parliament, male (% held by men)","Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)"
14,Barbados,2020,42.421,20.9228219,,16.53069367,18.28634039,14.7716475,1.029,0.296,11589.20874,15799.46219,13607.0609,0.803,0.808905971,0.786365511,0.611,5.54685,48.98357,8.2380457,77.393,79.21,75.418,58.6,65.51,23.91033624,,39.10801491,9.89206168,10.35100499,9.098828828,,0.280693,29.41176471,70.58823529,95.72636154,86.27997705
14,Barbados,2021,42.297,20.84845407,,16.53069367,18.28634039,14.7716475,1.028,0.296,11472.1547,15669.59706,13484.80353,0.803,0.80903694,0.786891193,0.612,5.54685,48.98357,8.0149422,77.571,79.359,75.629,58.17,65.14,23.78580324,,39.10801491,9.89206168,10.35100499,9.098828828,,0.2811995,29.41176471,70.58823529,95.72636154,86.27997705
57,Belarus,2017,12.936,6.997555467,,15.00545025,15.23233986,14.78567028,1.004,0.107,13921.44345,22023.6807,17666.59397,0.811,0.811044639,0.808075399,0.754,3.67781,13.45182,3.8630364,74.452,79.15,69.47,67.13,75.86,7.028360049,,1.313466336,11.95291634,11.93586407,11.97449589,,9.707876,33.13253012,66.86746988,95.72960052,98.17953949
57,Belarus,2018,11.596,6.909248167,,14.67171001,14.79650021,14.55329037,0.999,0.101,14041.6714,23228.89125,18287.08994,0.812,0.809345525,0.810020719,0.755,3.67781,13.33925,3.7106845,74.568,79.282,69.583,66.22,76.15,7.019704433,,1.111685173,12.04824839,12.04523211,12.05213785,,9.6955735,33.13253012,66.86746988,96.60406952,98.60441055
57,Belarus,2019,11.83,6.581523333,,14.40011024,14.42212963,14.38134956,1.003,0.098,14503.36216,23620.85901,18714.05989,0.81,0.809294609,0.806782843,0.755,2.77203,13.39122,3.58132,74.216,79.375,68.943,66.34,75.49,6.790123457,,1.082011609,12.14358044,12.15460014,12.12977982,,9.673971,34.93975904,65.06024096,97.47853851,99.02928162
57,Belarus,2020,11.904,6.303066233,,14.26484013,14.2735796,14.25776958,1.01,0.1,14931.44965,22458.85069,18404.59728,0.8,0.803506582,0.795407223,0.749,2.77203,12.70066,3.4365087,72.513,77.866,67.306,65.68,75.46,6.375,,1.101917215,12.24122445,12.26702163,12.20894866,,9.6337405,34.70588235,65.29411765,98.37734548,99.45970879
57,Belarus,2021,11.85,6.2741114,,14.19456005,14.23575974,14.1560297,1.005,0.099,14840.45052,24090.59105,19104.25276,0.801,0.802012319,0.797846125,0.75,2.77203,12.70066,3.3496442,72.438,77.697,67.298,65.77,74.91,6.367041199,,1.101917215,12.24122445,12.26702163,12.20894866,,9.5781675,34.70588235,65.29411765,98.37734548,99.45970879
255,Belgium,2017,6.075,7.928880633,14.71535983,19.76102066,20.76759911,18.78293037,0.969,0.057,38948.46253,63223.88521,50904.68909,0.931,0.914932136,0.943952422,0.857,7.60388,12.45454,3.7282219,81.362,83.65,79.002,48.72,59.16,7.948442535,25.3183,4.912306387,12.23692989,12.10628033,12.37462044,0.794,11.3844895,41.42857143,58.57142857,84.72241211,88.38186646
255,Belgium,2018,5.717,8.0130258,15.11254019,19.56148911,20.55916023,18.59173965,0.97,0.053,39712.76403,63754.50642,51562.93104,0.933,0.917283276,0.945769747,0.858,8.11143,12.16008,3.7675674,81.479,83.682,79.21,49.52,59.04,8.038585209,26.65,4.907959511,12.30630493,12.21284008,12.40471506,0.792,11.4485955,41.42857143,58.57142857,85.96636581,89.04353714
255,Belgium,2019,5.304,7.3532249,13.9957265,19.56838989,20.61997986,18.54634094,0.971,0.048,40880.36238,64417.09944,52490.46183,0.936,0.921535246,0.948585021,0.867,6.57677,11.80879,3.6741147,81.831,83.997,79.595,49.83,59.12,7.371794872,23.5968,4.603335636,12.37567997,12.31939983,12.43480968,0.805,11.510568,43.33333333,56.66666667,87.21031952,89.70520782
255,Belgium,2020,5.239,7.023307867,13.5483871,19.27527046,20.31361961,18.26885986,0.974,0.048,39038.49035,60213.11846,49491.02071,0.93,0.916491033,0.941164776,0.864,5.87561,11.80684,3.3874736,80.788,83.05,78.524,49.33,58.48,7.096774194,23.6834,4.755863198,12.52857789,12.50440062,12.55379975,0.804,11.5617165,42.38095238,57.61904762,88.69869175,90.74669673
255,Belgium,2021,5.33,6.607067033,14.81876333,18.94573975,19.9310894,17.99295044,0.977,0.048,41705.43835,63155.17745,52299.39967,0.938,0.926128726,0.9480966,0.876,5.46312,10.776,3.5820811,81.879,84.296,79.434,50.04,59.11,6.609808102,26.5573,4.755863198,12.52857789,12.50440062,12.55379975,0.799,11.6114195,42.85714286,57.14285714,88.69869175,90.74669673
23,Belize,2017,69.627,,6.005586592,13.24899006,13.55811977,12.94361973,0.981,0.463,6342.756771,10405.84423,8387.754898,0.716,0.70762032,0.72124542,,14.81278,,9.0949755,73.562,76.845,70.731,48.81,79.48,,13.7633,71.97347233,8.893098259,8.983120155,8.802128029,0.673,0.3746935,11.11111111,88.88888889,46.73926849,44.05474319
23,Belize,2018,72.062,,5.314685315,13.30014038,13.61110973,12.99147987,0.982,0.466,6193.070018,10188.09753,8204.448934,0.715,0.707762548,0.720519442,,14.81278,,8.7001572,73.703,77.021,70.84,53.0,80.95,,11.9822,78.44683094,8.877932167,9.002770233,8.752382088,0.677,0.382066,11.11111111,88.88888889,49.32194214,45.98283539
23,Belize,2019,64.404,,4.456824513,13.31602001,13.65921974,12.97904968,0.996,0.46,6972.276205,9841.988499,8417.43203,0.718,0.716160454,0.718978165,,14.81278,,8.329051,73.931,77.247,71.062,57.19,82.42,,9.0241,86.01261536,8.862766075,9.022420311,8.702636147,0.686,0.389095,11.11111111,88.88888889,51.90461578,47.91092758
23,Belize,2020,56.671,,4.822695035,13.16993046,13.55453968,12.79092026,0.99,0.472,5600.603472,9374.216248,7500.307225,0.705,0.700176172,0.707172148,,14.81278,,9.2002058,72.854,76.626,69.564,52.88,79.02,,10.9114,129.7882665,8.847599983,9.042070389,8.652890205,0.671,0.3949205,13.33333333,86.66666667,54.48728943,49.83901978
23,Belize,2021,57.127,,4.871060172,12.86993027,13.19169044,12.55362988,1.006,0.455,7158.687322,9844.665712,8509.834544,0.698,0.700386696,0.69602505,,14.81278,,9.2476139,70.47,74.332,67.119,48.56,75.61,,10.2974,129.7882665,8.847599983,9.042070389,8.652890205,0.664,0.400031,19.56521739,80.43478261,54.48728943,49.83901978
53,Benin,2017,95.546,,1.98019802,11.69883275,10.65008783,12.72057271,0.849,0.665,2345.656127,3456.885978,2901.44509,0.505,0.463501099,0.545832054,,43.69355,,35.140415,59.856,61.199,58.505,58.49,70.39,,4.2523,569.1359122,2.650249958,1.652539968,3.849669933,0.495,11.5967785,7.228915663,92.77108434,5.245880127,16.54430962
53,Benin,2018,95.481,,1.976284585,11.23341513,10.25421524,12.18740511,0.834,0.658,2205.022092,3812.510898,3009.357927,0.506,0.45850619,0.549807991,,43.69355,,34.630322,60.14,61.354,58.916,56.62,69.73,,4.2727,542.4605102,2.841894984,1.807959974,4.072254896,0.496,11.9406835,7.228915663,92.77108434,6.854744911,18.63591957
53,Benin,2019,93.897,39.01690833,1.778656126,10.7679975,9.858342648,11.65423751,0.846,0.652,2456.178472,3791.704013,3124.691348,0.506,0.463140455,0.547251914,0.308,43.69355,39.25987,34.097305,60.454,61.858,59.05,54.89,69.08,39.13043478,3.6802,521.8667261,3.03354001,1.963379979,4.294839859,0.497,12.290444,7.228915663,92.77108434,8.463609695,20.72752953
53,Benin,2020,92.935,38.75987667,1.996007984,10.30257988,9.462470055,11.12106991,0.845,0.65,2444.762911,3859.651396,3153.238346,0.501,0.45789616,0.542139059,0.306,43.69355,39.25987,33.32621,60.088,61.485,58.693,53.22,68.44,38.92215569,4.5864,522.604743,3.137261725,2.059994265,4.401454468,0.491,12.643123,7.228915663,92.77108434,9.189770574,21.49103186
53,Benin,2021,92.259,38.53838267,1.992031873,10.30257988,9.462470055,11.12106991,0.846,0.644,2527.037366,4079.359147,3304.543545,0.502,0.459314012,0.542774951,0.308,43.69355,39.25987,32.661728,59.821,61.445,58.221,51.59,67.8,38.64541833,4.5276,522.604743,3.137261725,2.059994265,4.401454468,0.492,12.996895,8.43373494,91.56626506,9.189770574,21.49103186
18,Bhutan,2017,24.207,34.20151467,9.161490683,12.804426,13.32040024,12.3194521,0.939,0.403,7541.425424,12229.0137,10032.63633,0.644,0.621941653,0.662242007,0.416,48.2273,37.95979,16.417454,70.847,72.576,69.371,55.63,70.49,35.40372671,22.4481,68.39583777,4.058239937,3.245699883,4.772250175,0.585,0.7561215,8.333333333,91.66666667,23.56883049,32.3101387
18,Bhutan,2018,21.632,34.054807,12.21374046,12.88976002,13.41145039,12.39581013,0.96,0.34,8941.652416,11359.50168,10225.3916,0.655,0.640541833,0.667544789,0.423,48.2273,37.95979,15.977331,71.129,72.914,69.602,55.48,70.14,35.41984733,30.6427,57.31804272,4.580629311,3.800721103,5.243463651,0.575,0.7620965,15.27777778,84.72222222,24.60647723,32.95771022
18,Bhutan,2019,19.659,33.919737,11.07784431,12.97683113,13.50440243,12.47361195,0.974,0.332,10194.69825,11204.72397,10730.47215,0.668,0.658414591,0.676023588,0.432,48.2273,37.95979,15.572121,71.391,73.236,69.813,61.15,71.82,35.32934132,27.6308,61.60915207,5.170262283,4.450652072,5.761204893,0.594,0.767459,15.27777778,84.72222222,25.64412396,33.60528174
18,Bhutan,2020,19.242,33.79747533,10.66666667,13.06449041,13.59799871,12.55190209,0.98,0.326,9443.670327,10298.29699,9896.599579,0.675,0.667532599,0.681308525,0.437,48.2273,37.95979,15.205336,71.609,73.536,69.965,63.52,72.51,35.25925926,27.7915,59.94775675,5.835794662,5.211722545,6.330068068,0.603,0.772506,15.27777778,84.72222222,26.6817707,34.25285327
18,Bhutan,2021,18.977,33.70317633,9.453471196,13.06449041,13.59799871,12.55190209,0.983,0.318,9994.606964,10459.47209,10240.74671,0.677,0.671331251,0.682830492,0.44,48.2273,37.95979,14.922439,71.815,73.773,70.141,65.3,73.1,35.00738552,24.2373,59.94775675,5.835794662,5.211722545,6.330068068,0.613,0.7774865,16.66666667,83.33333333,26.6817707,34.25285327
19,Bolivia (Plurinational State of),2017,68.203,24.22974633,4.95049505,14.900595,14.83565172,14.97339911,0.949,0.428,6119.478617,9862.415101,8001.017376,0.707,0.687065091,0.724269466,0.533,19.3022,33.80645,19.580589,67.701,70.347,65.228,59.34,78.4,24.61103253,10.4874,164.0567899,9.396595001,8.906859875,9.903580189,0.672,11.4355335,51.80722892,48.19277108,52.91999817,62.74000168
19,Bolivia (Plurinational State of),2018,66.461,22.44564,5.196629213,15.01584739,14.96415416,15.06988178,0.954,0.427,6654.012229,9848.42346,8259.27288,0.712,0.695004688,0.728417666,0.551,17.56788,30.44373,19.32531,67.748,70.383,65.279,63.79,80.29,22.61235955,11.0601,171.4324849,9.630357265,9.090279818,10.19268012,0.675,11.606905,51.80722892,48.19277108,53.47999954,64.87000275
19,Bolivia (Plurinational State of),2019,65.629,21.21205,5.034965035,14.9469708,14.9261453,14.9677919,0.954,0.426,6726.565005,9964.663383,8353.240651,0.715,0.69767703,0.731674583,0.562,16.23501,28.35491,19.04623,67.841,70.475,65.37,66.4,82.25,21.3986014,10.7199,175.752743,9.86411953,9.27369976,10.48178005,0.679,11.7773145,51.80722892,48.19277108,57.31000137,68.22000122
19,Bolivia (Plurinational State of),2020,64.383,22.238683,4.92040521,14.79598497,14.87067902,14.72076542,0.966,0.428,6294.236065,8879.442568,7592.079508,0.691,0.679965538,0.703713995,0.536,17.33,30.94795,18.438099,64.467,67.841,61.559,59.63,80.47,22.43125904,10.9194,160.9074003,9.827750206,9.216730118,10.49209023,0.657,11.936162,48.19277108,51.80722892,58.08000183,67.30000305
19,Bolivia (Plurinational State of),2021,63.792,19.99182833,5.20984081,15.02243817,15.13321182,14.90989854,0.968,0.42,6646.898023,9031.100417,7842.712067,0.691,0.67994778,0.702569006,0.551,15.0406,26.91283,18.022055,63.63,66.8,60.879,71.21,84.74,20.26049204,11.4676,160.9074003,9.827750206,9.216730118,10.49209023,0.655,12.079472,48.19277108,51.80722892,58.40999985,69.51999664
80,Bosnia and Herzegovina,2017,10.836,15.92705193,9.090909091,13.62747002,13.98637009,13.29195023,0.925,0.162,8921.640931,18190.18821,13469.7218,0.77,0.737186658,0.797351733,0.644,16.9737,26.50154,4.3059158,76.935,78.958,74.849,32.28,52.69,16.36363636,13.6371,5.932748448,9.752649784,8.741159916,10.85286522,0.7,3.440027,19.29824561,80.70175439,73.52502441,89.68228531
80,Bosnia and Herzegovina,2018,10.493,15.1670708,9.431524548,13.57777977,13.9541502,13.22556973,0.925,0.162,9244.796572,19302.95483,14185.63942,0.774,0.740701439,0.800546746,0.652,14.7886,26.50154,4.2110724,77.093,79.093,75.034,31.37,52.93,15.7622739,14.5667,5.547470342,9.812379837,8.849550247,10.8519001,0.701,3.400129,19.29824561,80.70175439,73.99214935,89.32073975
80,Bosnia and Herzegovina,2019,10.223,15.14160167,9.102564103,13.44087029,13.85529041,13.05249977,0.934,0.146,10100.59937,19716.23692,14828.72897,0.78,0.750666217,0.803722576,0.658,14.7886,26.50154,4.134665,77.241,79.22,75.208,32.79,51.11,15.64102564,14.1626,5.394104145,10.17434978,9.313869953,11.10226488,0.709,3.3607115,21.05263158,78.94736842,78.36536789,91.67272949
80,Bosnia and Herzegovina,2020,10.049,13.80801437,9.020618557,13.25508976,13.68610001,12.84986973,0.943,0.137,10218.4967,18930.7646,14505.45237,0.776,0.751562612,0.797193667,0.665,10.9216,26.50154,4.0009031,76.225,78.414,74.04,36.71,59.23,14.30412371,13.7305,5.668398678,10.53631973,9.778189659,11.35262966,0.706,3.3184075,24.56140351,75.43859649,82.73858643,94.02471924
80,Bosnia and Herzegovina,2021,9.86,13.80182907,8.762886598,13.2767601,13.76589012,12.81573009,0.951,0.131,11663.49449,19764.64754,15651.40053,0.776,0.75542636,0.794613833,0.665,10.9216,26.50154,3.9823472,75.3,77.53,73.108,40.64,61.67,14.30412371,13.5442,5.668398678,10.53631973,9.778189659,11.35262966,0.708,3.270943,24.56140351,75.43859649,82.73858643,94.02471924
20,Botswana,2017,44.219,30.461721,5.531914894,11.51923385,11.78531437,11.28685023,0.982,0.449,10947.33824,15920.49437,13397.86059,0.705,0.698012758,0.710590442,0.484,23.27683,45.48167,22.626663,66.753,69.428,63.968,60.29,72.11,31.34751773,10.155,107.6300722,10.18,10.102,10.254,0.666,2.40184,9.523809524,90.47619048,89.64,90.34
20,Botswana,2018,48.812,30.479746,5.714285714,11.49584543,11.78219566,11.23530025,0.973,0.484,11079.71349,16058.82217,13534.68646,0.7,0.689206582,0.70810462,0.48,23.27683,45.48167,22.680738,65.422,67.371,63.336,59.56,70.94,31.42857143,10.3672,162.267253,10.26,10.188,10.326,0.66,2.4514085,9.523809524,90.47619048,90.46,91.06
20,Botswana,2019,51.149,30.386461,4.694167852,11.47245701,11.77907696,11.18375028,0.978,0.458,11437.27019,17296.801,14328.00939,0.703,0.69437336,0.709801632,0.483,23.27683,45.48167,22.400883,65.464,67.891,62.934,58.83,69.76,31.29445235,8.0396,117.8768465,10.34,10.274,10.398,0.67,2.4997015,10.76923077,89.23076923,91.28,91.78
20,Botswana,2020,50.083,30.18335433,4.564907275,11.44906858,11.77595825,11.1322003,0.988,0.488,11513.89001,15054.61364,13261.31862,0.701,0.696475698,0.704786327,0.483,23.27683,45.48167,21.791563,65.647,68.051,63.142,60.91,72.61,31.09843081,8.6523,185.8968424,10.42,10.36,10.47,0.669,2.546402,10.76923077,89.23076923,92.1,92.5
20,Botswana,2021,49.324,30.10781,4.558823529,11.42568016,11.77283955,11.08065033,0.998,0.486,13188.27265,15039.05934,14101.88489,0.68,0.679303741,0.680547182,0.469,23.27683,45.48167,21.56493,61.141,63.594,58.691,59.57,69.71,31.02941176,8.4483,185.8968424,10.42,10.36,10.47,0.649,2.588423,10.76923077,89.23076923,92.1,92.5
21,Brazil,2017,55.566,23.03544467,7.915567282,15.40701962,15.79372978,15.02128983,0.992,0.421,10795.23939,17731.29155,14207.19727,0.758,0.753170788,0.759055677,0.573,16.51122,42.52005,10.075064,74.827,78.032,71.635,54.15,74.91,24.40633245,17.8325,59.70362205,7.851759911,8.053009987,7.623449802,0.698,208.50496,11.27946128,88.72053872,62.0,59.15000153
21,Brazil,2018,53.436,22.81704493,7.874015748,15.50376034,15.91961956,15.09226036,0.992,0.4,10806.25799,17733.42503,14212.85808,0.762,0.757066427,0.76290887,0.577,15.53908,43.01739,9.8946648,75.109,78.266,71.956,54.43,74.71,24.27821522,18.0483,59.18339556,7.982019901,8.18391037,7.751580238,0.702,210.1665925,14.98316498,85.01683502,63.20000076,60.29000092
21,Brazil,2019,50.015,22.51677627,7.722513089,15.44937038,15.91730976,14.98781013,0.994,0.396,10925.85657,17769.87212,14290.61164,0.764,0.760315415,0.764857891,0.581,15.14731,42.6904,9.7126188,75.338,78.469,72.203,55.2,74.81,23.95287958,17.77,60.73516526,8.128813955,8.333614199,7.89424439,0.705,211.782878,14.98316498,85.01683502,64.45999908,61.36999893
21,Brazil,2020,46.296,21.18939173,7.65171504,15.44596004,15.93540001,14.97253036,0.996,0.409,10445.82413,17300.33784,13814.60236,0.758,0.754852672,0.758115943,0.588,13.80275,39.77494,9.9904852,74.009,77.375,70.7,50.25,71.04,22.42744063,17.86,72.14753684,8.278307638,8.486056479,8.039534208,0.7,213.1963035,14.30976431,85.69023569,66.66000366,63.59999847
21,Brazil,2021,45.2,22.53167223,7.53968254,15.5788002,16.22303963,14.95001984,1.001,0.405,11094.10847,17705.57406,14342.1,0.756,0.754503911,0.753557414,0.573,13.88125,43.72531,9.9884567,72.75,76.009,69.56,52.37,72.87,24.20634921,17.0024,72.14753684,8.278307638,8.486056479,8.039534208,0.699,214.326223,14.81481481,85.18518519,67.40000153,64.97000122
26,Brunei Darussalam,2017,10.027,11.48082343,25.93486128,14.06844997,14.51861,13.64943027,0.988,0.281,52086.09581,74582.46872,63747.36134,0.829,0.823815727,0.833908036,0.734,14.9179,12.12374,7.4008303,74.722,76.963,72.685,56.5,68.89,11.45958987,33.1207,45.47455297,9.1,9.086,9.134,0.614,0.4302765,9.090909091,90.90909091,69.52,70.6
26,Brunei Darussalam,2018,10.025,11.50769383,25.30266344,13.94052982,14.36369991,13.54666042,0.981,0.283,45528.38502,73900.96698,60229.51866,0.826,0.816785931,0.832709221,0.73,14.9179,12.12374,7.4814415,74.712,76.956,72.668,57.31,72.74,11.62227603,31.8395,44.92879293,9.14,9.134,9.166,0.617,0.4342745,9.090909091,90.90909091,69.98,70.9
26,Brunei Darussalam,2019,9.955,11.5273419,27.08585248,13.76078033,14.23845005,13.31602955,0.981,0.285,44781.50553,80478.13276,63269.65924,0.827,0.815213549,0.83133878,0.731,14.9179,12.12374,7.5403857,74.748,76.986,72.706,54.66,72.35,11.60822249,31.3295,44.99772642,9.18,9.162,9.198,0.603,0.4380485,9.090909091,90.90909091,70.44,71.2
26,Brunei Darussalam,2020,10.026,11.534425,26.1185006,13.69861984,14.17733955,13.25224972,0.981,0.285,44890.28873,80687.86197,63422.3656,0.827,0.815776595,0.831265602,0.731,14.9179,12.12374,7.561635,74.795,77.033,72.749,55.15,73.96,11.60822249,27.4462,44.236057,9.22,9.23,9.23,0.611,0.441725,9.090909091,90.90909091,70.9,71.5
26,Brunei Darussalam,2021,9.978,11.51502663,26.82038835,13.69861984,14.17733955,13.25224972,0.981,0.283,44453.68018,75884.52135,60717.05667,0.824,0.814582916,0.830527703,0.729,14.9179,12.12374,7.5034399,74.642,76.881,72.602,54.89,71.65,11.52912621,28.8719,44.236057,9.22,9.23,9.23,0.603,0.445373,9.090909091,90.90909091,70.9,71.5
27,Bulgaria,2017,38.398,12.82118557,9.62962963,14.64519978,14.88700008,14.41950989,0.994,0.208,16699.31932,25543.1097,20986.67951,0.81,0.807013654,0.812107744,0.702,6.32881,26.33557,5.7991767,74.799,78.342,71.363,49.52,61.67,13.33333333,14.9347,7.029598737,11.24269962,11.33428001,11.14204025,0.732,7.1824285,23.75,76.25,94.43895721,96.42636108
27,Bulgaria,2018,39.209,12.29027207,9.124537608,14.4972496,14.70810986,14.30072975,0.992,0.21,17007.44021,26224.17593,21476.6994,0.811,0.80712015,0.813731157,0.707,6.09875,25.22533,5.5467362,74.898,78.38,71.532,49.22,61.93,12.82367448,14.6011,7.167727761,11.29952653,11.39212322,11.19758002,0.737,7.1174305,23.75,76.25,94.58728536,96.46450297
27,Bulgaria,2019,39.245,12.50645223,8.610086101,14.25417042,14.52336979,14.00137997,0.994,0.205,17889.30741,27582.17728,22590.94919,0.813,0.809865214,0.814420765,0.707,6.20973,25.91953,5.3900967,75.062,78.63,71.637,50.29,63.42,13.03813038,13.4022,6.729914583,11.35635344,11.44996643,11.25311979,0.743,7.052532,25.83333333,74.16666667,94.73561351,96.50264486
27,Bulgaria,2020,39.218,12.12168853,8.478802993,14.03666973,14.2948103,13.79265976,0.997,0.204,17096.5262,26490.1317,21652.93413,0.802,0.800574124,0.803120377,0.701,5.93179,25.21216,5.2211156,73.645,77.508,70.062,49.2,62.45,12.59351621,14.1809,7.086025283,11.41318035,11.50780964,11.30865955,0.734,6.9791745,26.66666667,73.33333333,94.88394165,96.54078674
